video_id,qid,question,answer,a0,a1,a2,a3,a4,type
6168716346,8,what does the boy with red shirt do before the boy with blue shirt looks at the crayons at the end?, get a crayon,come and stand on the stool, get a crayon,puts down the watering can,stand on the stool,pulls the popper,TP
3902997424,4,what did the lady do before swaying her body?, switch her right to left hand of holding the cup,takes the towel,laugh and walk away,pick up the bucket,walks away, switch her right to left hand of holding the cup,TP
5667931404,6,what does the boy do before walking away?, pick up the rocks, pick up the rocks,sing,keep peeking at dog,dancing,lean and look forward,TP
4465235803,5,what does the baby do before holding on to the toy car wheel at the end?, turn towards his left,look up smile and move hand,looks at the other side, turn towards his left,touch baby on right,look at the girl,TP
6860322796,0,what does the black dog do before it chases the lady?, play a while with the brown dog, play a while with the brown dog,kicks the heavy snowball,look at the cameraman,swiped by the person,fall off,TP
5061117640,3,what does the man in grey do before looking into the room at the start?, open the door,climb up,stop and stand still, open the door,raise his camera high to record,talking,TP
4123211145,9,what happended to the girl in yellow before the girl in orange threw the towel?, girl in orange took her towel,hold a cross sign,spin again,touch the baby s arm,stand on the plank, girl in orange took her towel,TP
11541421563,6,what does the woman in blue do before the man looks at the book at the start?,left,push grey chair,annoints her,drink water,hold the animal,left,TP
7492398760,11,what does the lady do before the boy starts running too at the end?, start running,hold someone s legs, start running,take off baby clothes,shift her feet,sit on the tricycle,TP
2442307875,7,what do the children do before putting down their hands in the middle of the video?, move their hands next to their ears,playing with train toy,jump up and down,playing, move their hands next to their ears,drags the table,TP
3581585756,7,what does the girl do before hugging the woman?, pose with the woman, pose with the woman,walk forward,continue cycling,smile and wave,playing with sticks,TP
3206694342,1,what do the others do after the boy on the right in front bends down in the middle?, stand up again,touch the dinosaur, stand up again,bite a slip of paper,hold s the rod,open the book,TN
7728559968,8,what do the kittens do before looking around at the end?, sit up,crawls away,rubs against him,try to bite, sit up,lady s leg,TP
3456030972,6,what does the child do before focusing on the abacus?, make a funny face in the middle,fidgeting,turn to his back,hold toy,upset, make a funny face in the middle,TP
4612723694,8,what did the man do with the white bag before throwing it aside?, let the snake out, let the snake out,drinks it,tocuh his nose,pass the ribbon to the lady,continue playing instrument,TP
8557532213,6,what did the boy in blue do before kicking the ball in the middle of the video?, made some hand gestures,move puppet around,stand up, made some hand gestures,burn it,glasses,TP
6205856607,1,what does the horse do before playing with her hair?, turn back to the girl the second time, turn back to the girl the second time,scrunch her legs,moves with horse,crawl,walk off,TP
13569831214,6,what did both of them do before raising their hands?, complete skiing,jump and pose,bend down,lift and hold by the side, complete skiing,make turn,TP
8594314852,4,what did the girl do before the lady turns to look near the end?, point in front of her,hi-five,repeat the pose, point in front of her,walk away,cook,TP
3112351937,6,what did the man with the flippers do before the shirtless man did the same thing at the middle of the video?, put his arm around him,singing away from the microphone,clap his hands,put down ball,kiss baby, put his arm around him,TP
6754608321,7,what did the girl do before hugging the baby near the end of the video?, look at the baby,touch man s head,turn to baby and play, look at the baby,smiles,cry,TP
8277866423,6,what did the black dog do before chewing the bone?, bark at the brown dog,walk away,walk back, bark at the brown dog,get up slightly,lick the other dog,TP
3383804222,2,what does the baby panda do before turning away at the start?, lick the older panda for a while,look at the panda touching it,take the gift from the lady, lick the older panda for a while,touch dog s nose,push dog away,TP
11244289523,7,what did the baby do before the lady in black kept the towel back?, pick up the towel,continue feeding,touch baby s feet,stares at camera,rub the baby s face, pick up the towel,TP
10030609934,2,what did the boy do before moving the car on the table?, approached the grey seat in the middle of the video, approached the grey seat in the middle of the video,look at what he is pointing,catch baby,walk to the box,play with soil,TP
2932897373,4,what did the man in grey and lady in white do before walking in the middle of the video?, look at the sign board,changes the camera focus, look at the sign board,embracing it,turn camera around,a cup,TP
8241491518,8,what does the man do before pulling the leaves?, cut off the leaves for a while,changes direction, cut off the leaves for a while,turn the model,kneel down,pick up something else,TP
4189100053,8,what does the woman do before licking her finger in the middle?, scratch the fork with her finger, scratch the fork with her finger,touch another bell,hold the dog,takes the spoon back in bowl,scoop icecream,TP
3851961428,10,what did the person on the most right do before taking out goggles?, do a gesture to the man in red,smiles in the camera,take photos,grab his shoulders, do a gesture to the man in red,roast coffee,TP
3340340268,2,what does the girl in green do before looking around near the start?, lift the yellow bucket up briefly, lift the yellow bucket up briefly,run to the back,paddle,kick ball back,put inbox,TP
6542914065,5,what do the other three people do before the man in grey pats the ball in the middle?, run,runs toward the ball,walks away,look at man in light brown,watching, run,TP
5134317883,10,what does the man in red do before taking out the price with a knife near the end?, scoop using a spoon,put pieces on board randomly, scoop using a spoon,dog treat,open her mouth,turned to talk to her,TP
